"UserAvatar href","avatar-image src","subject-link","subject-link href","solved-msg","solved-msg src","truncated-body","author 2","badges src","badges src 2","badges src 3","time","views-count","kudo-count","reply-count","show-more-body","show-more-body href","full-body","show-less-body","lia-user-rank-icon src","full-body 2","full-body 3"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/99195","https://community.infineon.com/t5/image/serverpage/avatar-name/werewolf/avatar-theme/candy/avatar-collection/monsters/avatar-display-size/profile/version/2?xdesc=1.0","How to calculate the transfer function of a transistor","https://community.infineon.com/t5/RF-Transistors/How-to-calculate-the-transfer-function-of-a-transistor/td-p/444807","Solved","https://community.infineon.com/html/assets/solved.svg","I need to do a TIA amplification circuit, the common-emitter transistor can meet my needs, but I need to calculate the amplitude-frequency response an...","lu","https://community.infineon.com/html/@5314BCBE1A8075802F557371685FC5CB/badge_icons/Login_5.svg","https://community.infineon.com/html/@8D0CEDDB2B2BA0125F60F1F756154B75/badge_icons/Likes%20given_1.svg","https://community.infineon.com/html/@BB7CBF68EA79EE2CE80785E7E8F100B7/badge_icons/Questions%20asked_1.svg","2023/5/30","819","0","2","Show More","https://community.infineon.com/","I need to do a TIA amplification circuit, the common-emitter transistor can meet my needs, but I need to calculate the amplitude-frequency response and phase-frequency response of the transistor, how do I calculate?","Show Less","","I chose Infineon's BFP842ESD, an NPN-type transistor.","The input signal at the base is an AC current signal. But about the high-frequency equivalent π model of the transistor, it is about the calculation process that the input signal is an AC voltage signal, and I don't know how to convert. Also about some parameters within the high-frequency equivalent π model, I can't find it in the datasheet."
"https://community.infineon.com/t5/user/viewprofilepage/user-id/97642","https://community.infineon.com/t5/image/serverpage/avatar-name/robometro/avatar-theme/candy/avatar-collection/robots/avatar-display-size/profile/version/2?xdesc=1.0","BFR193WH6327XTSA1","https://community.infineon.com/t5/RF-Transistors/BFR193WH6327XTSA1/td-p/438791","Solved","https://community.infineon.com/html/assets/solved.svg","BFR193WH6327XTSA1  At present, 2789pcs are used, and 19pcs are defective.  Defective information: the voltage is found to be high in the test.  The no...","leo12345678","https://community.infineon.com/html/@DB310C00FCF7164DF57F5E9E38A34695/badge_icons/Reply%20to%20questions_1.svg","https://community.infineon.com/html/@BB7CBF68EA79EE2CE80785E7E8F100B7/badge_icons/Questions%20asked_1.svg","https://community.infineon.com/html/@4F31C10E63A8DEAD5447F4ACE23F9B35/badge_icons/Login_1.svg","2023/5/8","317","0","1","Show More","https://community.infineon.com/","BFR193WH6327XTSA1","Show Less","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/97688","https://community.infineon.com/t5/image/serverpage/avatar-name/painting/avatar-theme/candy/avatar-collection/hobbies/avatar-display-size/profile/version/2?xdesc=1.0","Bias Controller","https://community.infineon.com/t5/RF-Transistors/Bias-Controller/td-p/438547","Solved","https://community.infineon.com/html/assets/solved.svg","Hi Team, Kindly recommend any GaN PA Bias Controller that can support TDD switching.","Feshan","https://community.infineon.com/html/@BB7CBF68EA79EE2CE80785E7E8F100B7/badge_icons/Questions%20asked_1.svg","https://community.infineon.com/html/@4F31C10E63A8DEAD5447F4ACE23F9B35/badge_icons/Login_1.svg","","2023/5/7","266","0","1","","","","","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/92696","https://community.infineon.com/t5/image/serverpage/avatar-name/robojapan/avatar-theme/candy/avatar-collection/robots/avatar-display-size/profile/version/2?xdesc=1.0","The common-base amplifier is Self-excited oscillation","https://community.infineon.com/t5/RF-Transistors/The-common-base-amplifier-is-Self-excited-oscillation/td-p/435516","Solved","https://community.infineon.com/html/assets/solved.svg","Hello everyone, I design a common base amolifier. When the input terminal is left floating or grounded, it  cause self-oscillation. Is this a problem ...","SHAOYANG","https://community.infineon.com/html/@9FC46A0208CA612D6CB0C9007C71D09A/badge_icons/Login_10.svg","https://community.infineon.com/html/@5314BCBE1A8075802F557371685FC5CB/badge_icons/Login_5.svg","https://community.infineon.com/html/@DB310C00FCF7164DF57F5E9E38A34695/badge_icons/Reply%20to%20questions_1.svg","2023/4/24","342","0","1","Show More","https://community.infineon.com/","Hello everyone, I design a common base amolifier.","Show Less","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/88973","https://community.infineon.com/t5/image/serverpage/avatar-name/suv/avatar-theme/candy/avatar-collection/transit/avatar-display-size/profile/version/2?xdesc=1.0","How to decode the Date code for BFR181WH6327","https://community.infineon.com/t5/RF-Transistors/How-to-decode-the-Date-code-for-BFR181WH6327/td-p/397880","Solved","https://community.infineon.com/html/assets/solved.svg","How to decode the datecode for  BFR181WH6327. base on datasheet is YM but the symbols shows ""1="", unable to decode the ""="".","Gil","https://community.infineon.com/html/@5D4E593E0A030CD78DB8D5CDDA2554E1/badge_icons/Likes%20received_1.svg","https://community.infineon.com/html/@9FC46A0208CA612D6CB0C9007C71D09A/badge_icons/Login_10.svg","https://community.infineon.com/html/@DB310C00FCF7164DF57F5E9E38A34695/badge_icons/Reply%20to%20questions_1.svg","2023/2/9","1154","0","8","","","","","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/93120","https://community.infineon.com/t5/image/serverpage/avatar-name/robojunk/avatar-theme/candy/avatar-collection/robots/avatar-display-size/profile/version/2?xdesc=1.0","Test setup of the surge testing of  DSL70E6327HTSA1","https://community.infineon.com/t5/RF-Transistors/Test-setup-of-the-surge-testing-of-DSL70E6327HTSA1/td-p/392918","Solved","https://community.infineon.com/html/assets/solved.svg","Hi,
Hope you are doing well !!
We are going to use DSL70E6327HTSA1 in our design of IO Controller.
We would like to see a surge test performed on DIO ...","Gaurav1987","https://community.infineon.com/html/@8D0CEDDB2B2BA0125F60F1F756154B75/badge_icons/Likes%20given_1.svg","https://community.infineon.com/html/@DB310C00FCF7164DF57F5E9E38A34695/badge_icons/Reply%20to%20questions_1.svg","https://community.infineon.com/html/@BB7CBF68EA79EE2CE80785E7E8F100B7/badge_icons/Questions%20asked_1.svg","2023/1/12","469","0","1","Show More","https://community.infineon.com/","Hi,","Show Less","","Hope you are doing well !!","We are going to use DSL70E6327HTSA1 in our design of IO Controller."
"https://community.infineon.com/t5/user/viewprofilepage/user-id/91088","https://community.infineon.com/t5/image/serverpage/avatar-name/lizard/avatar-theme/candy/avatar-collection/monsters/avatar-display-size/profile/version/2?xdesc=1.0","BFP420 Failures in Time FIT or MTBF value?","https://community.infineon.com/t5/RF-Transistors/BFP420-Failures-in-Time-FIT-or-MTBF-value/td-p/374157","Solved","https://community.infineon.com/html/assets/solved.svg","Dear All,
I couldn't find FIT report or any information concerning FIT or MTBF value for BFP420 bipolar transistor. How Can I get the best guess for t...","arychter","https://community.infineon.com/html/@BB7CBF68EA79EE2CE80785E7E8F100B7/badge_icons/Questions%20asked_1.svg","https://community.infineon.com/html/@4F31C10E63A8DEAD5447F4ACE23F9B35/badge_icons/Login_1.svg","","2022/10/3","582","0","2","Show More","https://community.infineon.com/","Dear All,","Show Less","","I couldn't find FIT report or any information concerning FIT or MTBF value for","Andrzej"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/92696","https://community.infineon.com/t5/image/serverpage/avatar-name/robojapan/avatar-theme/candy/avatar-collection/robots/avatar-display-size/profile/version/2?xdesc=1.0","I want to design a common base amplifier, how to choose a transistor","https://community.infineon.com/t5/RF-Transistors/I-want-to-design-a-common-base-amplifier-how-to-choose-a-transistor/td-p/386116","Solved","https://community.infineon.com/html/assets/solved.svg","","SHAOYANG","https://community.infineon.com/html/@9FC46A0208CA612D6CB0C9007C71D09A/badge_icons/Login_10.svg","https://community.infineon.com/html/@5314BCBE1A8075802F557371685FC5CB/badge_icons/Login_5.svg","https://community.infineon.com/html/@DB310C00FCF7164DF57F5E9E38A34695/badge_icons/Reply%20to%20questions_1.svg","2022/12/6","849","0","5","","","","","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/29803","https://community.infineon.com/legacyfs/online/infineon/avatars/a1015_14.png","RF Mixer and Detector Schottky Diode","https://community.infineon.com/t5/RF-Transistors/RF-Mixer-and-Detector-Schottky-Diode/td-p/383560","Solved","https://community.infineon.com/html/assets/solved.svg","Hi Sir/Mdm,
Would like to check on this part (BAT62-09S) of RF Mixer and Detector Schottky Diode is still available or had been obsoleted?
Regard's
Ja...","jate_1178281","https://community.infineon.com/html/@DB310C00FCF7164DF57F5E9E38A34695/badge_icons/Reply%20to%20questions_1.svg","https://community.infineon.com/html/@BB7CBF68EA79EE2CE80785E7E8F100B7/badge_icons/Questions%20asked_1.svg","https://community.infineon.com/html/@4F31C10E63A8DEAD5447F4ACE23F9B35/badge_icons/Login_1.svg","2022/11/22","806","0","3","Show More","https://community.infineon.com/","Hi Sir/Mdm,","Show Less","","Would like to check on this part (BAT62-09S) of is still available or had been obsoleted?","Regard's"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/92334","https://community.infineon.com/t5/image/serverpage/avatar-name/piano/avatar-theme/candy/avatar-collection/music/avatar-display-size/profile/version/2?xdesc=1.0","BFP740 for low_noise_transistors_in_GNSS-Application","https://community.infineon.com/t5/RF-Transistors/BFP740-for-low-noise-transistors-in-GNSS-Application/td-p/383617","Solved","https://community.infineon.com/html/assets/solved.svg","recently i working on a project. I learn LNA and design a LNA so I download all the design note 
in the Infineon-Design_Guide_for_low_noise_transistor...","xn","https://community.infineon.com/html/@BB7CBF68EA79EE2CE80785E7E8F100B7/badge_icons/Questions%20asked_1.svg","https://community.infineon.com/html/@4F31C10E63A8DEAD5447F4ACE23F9B35/badge_icons/Login_1.svg","","2022/11/23","485","0","2","Show More","https://community.infineon.com/","recently i working on a project. I learn LNA and design a LNA so I download all the design note","Show Less","","in the Infineon-Design_Guide_for_low_noise_transistors_in_GNSS-ApplicationNotes","there is a PCB stack diagram like this  ."
"https://community.infineon.com/t5/user/viewprofilepage/user-id/91825","https://community.infineon.com/t5/image/serverpage/avatar-name/vampire/avatar-theme/candy/avatar-collection/monsters/avatar-display-size/profile/version/2?xdesc=1.0","MIPI Stick","https://community.infineon.com/t5/RF-Transistors/MIPI-Stick/td-p/379864","Solved","https://community.infineon.com/html/assets/solved.svg","Hi,
I'm looking for the MIPI Stick Basic User Guide, which in the Measurement Report EVB BGSX24MU16 document says that it can be found in the followin...","andrekaio_HT","https://community.infineon.com/html/@DB310C00FCF7164DF57F5E9E38A34695/badge_icons/Reply%20to%20questions_1.svg","https://community.infineon.com/html/@BB7CBF68EA79EE2CE80785E7E8F100B7/badge_icons/Questions%20asked_1.svg","https://community.infineon.com/html/@4F31C10E63A8DEAD5447F4ACE23F9B35/badge_icons/Login_1.svg","2022/11/3","654","0","3","Show More","https://community.infineon.com/","Hi,","Show Less","","I'm looking for the , which in the  document says that it can be found in the following link","But this User Guide isn't in the informed link. How can I get this document, please?"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/91893","https://community.infineon.com/t5/image/serverpage/avatar-name/lagoon/avatar-theme/candy/avatar-collection/monsters/avatar-display-size/profile/version/2?xdesc=1.0","S-parameters","https://community.infineon.com/t5/RF-Transistors/S-parameters/td-p/380350","Solved","https://community.infineon.com/html/assets/solved.svg","Where can I find the S-parameters for a BFP740ESD transistor","ms21","https://community.infineon.com/html/@BB7CBF68EA79EE2CE80785E7E8F100B7/badge_icons/Questions%20asked_1.svg","https://community.infineon.com/html/@4F31C10E63A8DEAD5447F4ACE23F9B35/badge_icons/Login_1.svg","","2022/11/7","616","0","1","","","","","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/90381","https://community.infineon.com/t5/image/serverpage/avatar-name/balloons/avatar-theme/candy/avatar-collection/toys/avatar-display-size/profile/version/2?xdesc=1.0","Designing an RF power clamp using diodes","https://community.infineon.com/t5/RF-Transistors/Designing-an-RF-power-clamp-using-diodes/td-p/366942","Solved","https://community.infineon.com/html/assets/solved.svg","Hi,
I am trying to design a simple circuit that is using diodes to clamp RF power at 26dBm. Currently i am utilizing a TVS diode (ESD101-B1-02 Series)...","GabrielLee","https://community.infineon.com/html/@BB7CBF68EA79EE2CE80785E7E8F100B7/badge_icons/Questions%20asked_1.svg","https://community.infineon.com/html/@4F31C10E63A8DEAD5447F4ACE23F9B35/badge_icons/Login_1.svg","","2022/8/29","1384","0","1","Show More","https://community.infineon.com/","Hi,","Show Less","","I am trying to design a simple circuit that is using diodes to clamp RF power at 26dBm. Currently i am utilizing a TVS diode (ESD101-B1-02 Series) shunted to ground for this. Based on my understanding, a TVS diode shunted to ground should clamp at the Maximum Working Voltage (Vrwm) and ESD101-B1-02 series has Vrwm of +/- 5.5V. So using the Power to voltage conversion table, a Vp of 5.5 should clamp at around 25dBm. However , when i used a signal generator to pump ++26dBm to it, i noticed that it doesn't clamp at 25dBm. I think my understanding is wrong and maybe it's the clamping voltage that i should refer to ? Appreciate help on this.","Also, what would be the best way to utilise diodes for RF power clamps at 26dBm. Would stacking multiple anti-parallel diodes work?"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/88842","https://community.infineon.com/t5/image/serverpage/avatar-name/vampire/avatar-theme/candy/avatar-collection/monsters/avatar-display-size/profile/version/2?xdesc=1.0","Do people prefer RF transistors for RF IC circuits?","https://community.infineon.com/t5/RF-Transistors/Do-people-prefer-RF-transistors-for-RF-IC-circuits/td-p/355431","Solved","https://community.infineon.com/html/assets/solved.svg","In many of the foundry libraries there are options such as “nmos_rf” in addition to standard “nmos” and their layouts are pre-layed out with a guard r...","DeepMohinman","https://community.infineon.com/html/@BB7CBF68EA79EE2CE80785E7E8F100B7/badge_icons/Questions%20asked_1.svg","https://community.infineon.com/html/@4F31C10E63A8DEAD5447F4ACE23F9B35/badge_icons/Login_1.svg","","2022/6/20","693","0","2","Show More","https://community.infineon.com/","","Show Less","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/89011","https://community.infineon.com/t5/image/serverpage/avatar-name/ball/avatar-theme/candy/avatar-collection/toys/avatar-display-size/profile/version/2?xdesc=1.0","Transistor selection","https://community.infineon.com/t5/RF-Transistors/Transistor-selection/td-p/356736","Solved","https://community.infineon.com/html/assets/solved.svg","Hello 
 
I'm looking for a transistor to be used for RF amplification, at the single frequency of 2GHz.
The requirements are ~15dB gain, and 15-18 OP1...","Izik","https://community.infineon.com/html/@DB310C00FCF7164DF57F5E9E38A34695/badge_icons/Reply%20to%20questions_1.svg","https://community.infineon.com/html/@BB7CBF68EA79EE2CE80785E7E8F100B7/badge_icons/Questions%20asked_1.svg","https://community.infineon.com/html/@4F31C10E63A8DEAD5447F4ACE23F9B35/badge_icons/Login_1.svg","2022/6/28","669","0","2","Show More","https://community.infineon.com/","Hello","Show Less","","","I'm looking for a transistor to be used for RF amplification, at the single frequency of 2GHz."
"https://community.infineon.com/t5/user/viewprofilepage/user-id/87817","https://community.infineon.com/t5/image/serverpage/avatar-name/robowars/avatar-theme/candy/avatar-collection/robots/avatar-display-size/profile/version/2?xdesc=1.0","Eval board for TVS diodes","https://community.infineon.com/t5/RF-Transistors/Eval-board-for-TVS-diodes/td-p/348397","Solved","https://community.infineon.com/html/assets/solved.svg","Is an evaluation board for TVS diodes still available?   A photo of this eval board is shown in Infineon app note #178, but a part number or ordering ...","DavidV","https://community.infineon.com/html/@5314BCBE1A8075802F557371685FC5CB/badge_icons/Login_5.svg","https://community.infineon.com/html/@BB7CBF68EA79EE2CE80785E7E8F100B7/badge_icons/Questions%20asked_1.svg","https://community.infineon.com/html/@DB310C00FCF7164DF57F5E9E38A34695/badge_icons/Reply%20to%20questions_1.svg","2022/5/9","696","0","1","Show More","https://community.infineon.com/","","Show Less","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/87993","https://community.infineon.com/t5/image/serverpage/avatar-name/robojapan/avatar-theme/candy/avatar-collection/robots/avatar-display-size/profile/version/2?xdesc=1.0","BFP196 available as bare die?","https://community.infineon.com/t5/RF-Transistors/BFP196-available-as-bare-die/td-p/349577","Solved","https://community.infineon.com/html/assets/solved.svg","I need a medium power RF transistor in die form for a high volume hybrid amplifier application. Are parts such as BFP196, BFQ19S or BFR106 available u...","marcus79","https://community.infineon.com/html/@DB310C00FCF7164DF57F5E9E38A34695/badge_icons/Reply%20to%20questions_1.svg","https://community.infineon.com/html/@BB7CBF68EA79EE2CE80785E7E8F100B7/badge_icons/Questions%20asked_1.svg","https://community.infineon.com/html/@4F31C10E63A8DEAD5447F4ACE23F9B35/badge_icons/Login_1.svg","2022/5/16","976","0","4","Show More","https://community.infineon.com/","I need a medium power RF transistor in die form for a high volume hybrid amplifier application. Are parts such as BFP196, BFQ19S or BFR106 available unpackaged?","Show Less","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/88487","https://community.infineon.com/t5/image/serverpage/avatar-name/rabbit/avatar-theme/candy/avatar-collection/animals/avatar-display-size/profile/version/2?xdesc=1.0","Best sources for RF transistors?","https://community.infineon.com/t5/RF-Transistors/Best-sources-for-RF-transistors/td-p/353024","Solved","https://community.infineon.com/html/assets/solved.svg","I have a desire to design some RF amplifiers in the S-band, around 2 GHz, mostly just to understand a little better and learn more how various styles ...","DougReimers","https://community.infineon.com/html/@DB310C00FCF7164DF57F5E9E38A34695/badge_icons/Reply%20to%20questions_1.svg","https://community.infineon.com/html/@BB7CBF68EA79EE2CE80785E7E8F100B7/badge_icons/Questions%20asked_1.svg","https://community.infineon.com/html/@4F31C10E63A8DEAD5447F4ACE23F9B35/badge_icons/Login_1.svg","2022/6/6","617","0","1","Show More","https://community.infineon.com/","","Show Less","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/87823","https://community.infineon.com/t5/image/serverpage/avatar-name/maracas/avatar-theme/candy/avatar-collection/music/avatar-display-size/profile/version/2?xdesc=1.0","Do people prefer RF transistors for RF IC circuits?","https://community.infineon.com/t5/RF-Transistors/Do-people-prefer-RF-transistors-for-RF-IC-circuits/td-p/351445","Solved","https://community.infineon.com/html/assets/solved.svg","Hi
In many of the foundry libraries there are options such as “nmos_rf” in addition to standard “nmos” and their layouts are pre-layed out with a guar...","CarolBrusteredm","https://community.infineon.com/html/@DB310C00FCF7164DF57F5E9E38A34695/badge_icons/Reply%20to%20questions_1.svg","https://community.infineon.com/html/@BB7CBF68EA79EE2CE80785E7E8F100B7/badge_icons/Questions%20asked_1.svg","https://community.infineon.com/html/@4F31C10E63A8DEAD5447F4ACE23F9B35/badge_icons/Login_1.svg","2022/5/27","666","0","2","Show More","https://community.infineon.com/","Hi","Show Less","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/88304","https://community.infineon.com/t5/image/serverpage/avatar-name/suv/avatar-theme/candy/avatar-collection/transit/avatar-display-size/profile/version/2?xdesc=1.0","P1dB Compression Point (dBm) for MPN BF771E6327HTSA1","https://community.infineon.com/t5/RF-Transistors/P1dB-Compression-Point-dBm-for-MPN-BF771E6327HTSA1/td-p/351637","Solved","https://community.infineon.com/html/assets/solved.svg","Hi,
I am component engineer working with Honeywell Aerospace.
Can you please help to share the P1dB Compression Point (dBm) for MPN BF771E6327HTSA1.
h...","rashi_gupta","https://community.infineon.com/html/@BB7CBF68EA79EE2CE80785E7E8F100B7/badge_icons/Questions%20asked_1.svg","https://community.infineon.com/html/@4F31C10E63A8DEAD5447F4ACE23F9B35/badge_icons/Login_1.svg","","2022/5/29","853","0","3","Show More","https://community.infineon.com/","Hi,","Show Less","","I am component engineer working with Honeywell Aerospace.","Can you please help to share the P1dB Compression Point (dBm) for MPN BF771E6327HTSA1."
"https://community.infineon.com/t5/user/viewprofilepage/user-id/76745","https://community.cypress.com/html/@809ED64A7C313CC4C781A2681ADEFC00/assets/image_2021_02_09T14_02_44_651Z.png","Need LNA for broadband application","https://community.infineon.com/t5/RF-Transistors/Need-LNA-for-broadband-application/td-p/350499","Solved","https://community.infineon.com/html/assets/solved.svg","Hello,
Looking to design a broadband (100MHz to 6GHz) RF front and need an LNA. Generally use High Band only from 2.2GHz to 5.0GHz.
General targets:

...","CDarrow","https://community.infineon.com/html/@9FC46A0208CA612D6CB0C9007C71D09A/badge_icons/Login_10.svg","https://community.infineon.com/html/@BBEC66922B1C4B9B7C6B587E96E232D8/badge_icons/Questions%20asked_5.svg","https://community.infineon.com/html/@DB310C00FCF7164DF57F5E9E38A34695/badge_icons/Reply%20to%20questions_1.svg","2022/5/23","817","0","3","Show More","https://community.infineon.com/","Hello,","Show Less","","Looking to design a broadband (100MHz to 6GHz) RF front and need an LNA. Generally use High Band only from 2.2GHz to 5.0GHz.","General targets:"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/87971","https://community.infineon.com/t5/image/serverpage/avatar-name/knitting/avatar-theme/candy/avatar-collection/hobbies/avatar-display-size/profile/version/2?xdesc=1.0","Question about RF transistors","https://community.infineon.com/t5/RF-Transistors/Question-about-RF-transistors/td-p/349124","Solved","https://community.infineon.com/html/assets/solved.svg","Hi
I want to build a simple custom receiver (60 - 120 MHz).
I want to use a simple transistor as an amplifier for the RF (It is placed after a band pa...","BillyAkinbredal","https://community.infineon.com/html/@5314BCBE1A8075802F557371685FC5CB/badge_icons/Login_5.svg","https://community.infineon.com/html/@5D4E593E0A030CD78DB8D5CDDA2554E1/badge_icons/Likes%20received_1.svg","https://community.infineon.com/html/@DB310C00FCF7164DF57F5E9E38A34695/badge_icons/Reply%20to%20questions_1.svg","2022/5/12","638","0","1","Show More","https://community.infineon.com/","","Show Less","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/86490","https://community.infineon.com/t5/image/serverpage/avatar-name/robojapan/avatar-theme/candy/avatar-collection/robots/avatar-display-size/profile/version/2?xdesc=1.0","BGS110mn20","https://community.infineon.com/t5/RF-Transistors/BGS110mn20/td-p/338212","Solved","https://community.infineon.com/html/assets/solved.svg","I need the the information about price, tehcnical document and also ı need technical support for the product named Bgs110mn20.","Mehmetalp","https://community.infineon.com/html/@BB7CBF68EA79EE2CE80785E7E8F100B7/badge_icons/Questions%20asked_1.svg","https://community.infineon.com/html/@4F31C10E63A8DEAD5447F4ACE23F9B35/badge_icons/Login_1.svg","","2022/3/2","670","0","1","Show More","https://community.infineon.com/","I need the the information about price, tehcnical document and also ı need technical support for the product named","Show Less","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/86628","https://community.infineon.com/t5/image/serverpage/avatar-name/xylophone/avatar-theme/candy/avatar-collection/music/avatar-display-size/profile/version/2?xdesc=1.0","LDMOS Power transistor","https://community.infineon.com/t5/RF-Transistors/LDMOS-Power-transistor/td-p/339056","Solved","https://community.infineon.com/html/assets/solved.svg","Hi,
Am looking alternate for BLP8G27-10G, wanted to know if Infineon can support closest alternate part. Functional identical part.
Regards,
Prapulla","Prapulla","https://community.infineon.com/html/@BB7CBF68EA79EE2CE80785E7E8F100B7/badge_icons/Questions%20asked_1.svg","https://community.infineon.com/html/@4F31C10E63A8DEAD5447F4ACE23F9B35/badge_icons/Login_1.svg","","2022/3/8","794","0","1","Show More","https://community.infineon.com/","Hi,","Show Less","","Am looking alternate for BLP8G27-10G, wanted to know if Infineon can support closest alternate part. Functional identical part.","Regards,"
